Order_ID,Restaurant_Name,Location,Order,Order_Time,Delivery,Delivery_Time,Delivery_Duration_min,Pizza_Size,Pizza_Type,Toppings_Count,Distance_km,Traffic_Level,Payment_Method,Is_Peak_Hour,Is_Weekend,Topping_Density,Order_Month,Payment_Category,Estimated_Duration_min,Delay_min,Is_Delayed,Traffic_Impact,Order_Hour
ORD874,Domino's,"Albuquerque, NM",2026-02-26,19:00:00,2026-02-26,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,February,Online,13.20,16.80,FALSE,2,19
ORD875,Pizza Hut,"Atlanta, GA",2026-02-27,20:15:00,2026-02-27,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,February,Online,9.60,20.40,FALSE,1,20
ORD876,Papa John's,"Omaha, NE",2026-02-28,18:30:00,2026-02-28,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,TRUE,0.600000000,February,Online,12.00,18.00,FALSE,2,18
ORD877,Little Caesars,"Louisville, KY",2026-03-01,19:45:00,2026-03-01,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,TRUE,0.833333333,March,Online,14.40,15.60,FALSE,3,19
ORD878,Marco's Pizza,"Milwaukee, WI",2026-03-02,20:00:00,2026-03-02,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.80,19.20,FALSE,2,20
ORD879,Domino's,"Albuquerque, NM",2026-03-03,19:15:00,2026-03-03,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,March,Online,13.20,16.80,FALSE,2,19
ORD880,Pizza Hut,"Atlanta, GA",2026-03-04,20:30:00,2026-03-04,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,March,Online,9.60,20.40,FALSE,1,20
ORD881,Papa John's,"Omaha, NE",2026-03-05,18:00:00,2026-03-05,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,March,Online,12.00,18.00,FALSE,2,18
ORD882,Little Caesars,"Louisville, KY",2026-03-06,19:15:00,2026-03-06,19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,March,Online,14.40,15.60,FALSE,3,19
ORD883,Marco's Pizza,"Milwaukee, WI",2026-03-07,20:30:00,2026-03-07,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,March,Offline,10.80,19.20,FALSE,2,20
ORD884,Domino's,"Albuquerque, NM",2026-03-08,19:00:00,2026-03-08,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,March,Online,13.20,16.80,FALSE,2,19
ORD885,Pizza Hut,"Atlanta, GA",2026-03-09,20:15:00,2026-03-09,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,March,Online,9.60,20.40,FALSE,1,20
ORD886,Papa John's,"Omaha, NE",2026-03-10,18:30:00,2026-03-10,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,March,Online,12.00,18.00,FALSE,2,18
ORD887,Little Caesars,"Louisville, KY",2026-03-11,19:45:00,2026-03-11,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,March,Online,14.40,15.60,FALSE,3,19
ORD888,Marco's Pizza,"Milwaukee, WI",2026-03-12,20:00:00,2026-03-12,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.80,19.20,FALSE,2,20
ORD889,Domino's,"Albuquerque, NM",2026-03-13,19:15:00,2026-03-13,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,March,Online,13.20,16.80,FALSE,2,19
ORD890,Pizza Hut,"Atlanta, GA",2026-03-14,20:30:00,2026-03-14,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,March,Online,9.60,20.40,FALSE,1,20
ORD891,Papa John's,"Omaha, NE",2026-03-15,18:00:00,2026-03-15,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,TRUE,0.600000000,March,Online,12.00,18.00,FALSE,2,18
ORD892,Little Caesars,"Louisville, KY",2026-03-16,19:15:00,2026-03-16,19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,March,Online,14.40,15.60,FALSE,3,19
ORD893,Marco's Pizza,"Milwaukee, WI",2026-03-17,20:30:00,2026-03-17,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.80,19.20,FALSE,2,20
ORD894,Papa John's,"Omaha, NE",2026-03-18,18:00:00,2026-03-18,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,TRUE,FALSE,0.600000000,March,Online,12.00,18.00,FALSE,2,18
ORD895,Little Caesars,"Louisville, KY",2026-03-19,19:15:00,2026-03-19,19:45:00,30,XL,Cheese Burst,5,6.0,High,Card,TRUE,FALSE,0.833333333,March,Online,14.40,15.60,FALSE,3,19
ORD896,Marco's Pizza,"Milwaukee, WI",2026-03-20,20:30:00,2026-03-20,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.80,19.20,FALSE,2,20
ORD897,Domino's,"Albuquerque, NM",2026-03-21,19:00:00,2026-03-21,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,March,Online,13.20,16.80,FALSE,2,19
ORD898,Pizza Hut,"Atlanta, GA",2026-03-22,20:15:00,2026-03-22,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,March,Online,9.60,20.40,FALSE,1,20
ORD899,Papa John's,"Omaha, NE",2026-03-23,18:30:00,2026-03-23,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,March,Online,12.00,18.00,FALSE,2,18
ORD900,Little Caesars,"Louisville, KY",2026-03-24,19:45:00,2026-03-24,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,March,Online,14.40,15.60,FALSE,3,19
ORD901,Marco's Pizza,"Milwaukee, WI",2026-03-25,20:00:00,2026-03-25,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.80,19.20,FALSE,2,20
ORD902,Domino's,"Albuquerque, NM",2026-03-26,19:15:00,2026-03-26,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,March,Online,13.20,16.80,FALSE,2,19
ORD903,Pizza Hut,"Atlanta, GA",2026-03-27,20:30:00,2026-03-27,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,March,Online,9.60,20.40,FALSE,1,20
ORD904,Papa John's,"Omaha, NE",2026-03-28,18:00:00,2026-03-28,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,TRUE,0.600000000,March,Online,12.00,18.00,FALSE,2,18
ORD905,Little Caesars,"Louisville, KY",2026-03-29,19:15:00,2026-03-29,19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,TRUE,0.833333333,March,Online,14.40,15.60,FALSE,3,19
ORD906,Marco's Pizza,"Milwaukee, WI",2026-03-30,20:30:00,2026-03-30,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.80,19.20,FALSE,2,20
ORD907,Domino's,"Albuquerque, NM",2026-03-31,19:00:00,2026-03-31,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,March,Online,13.20,16.80,FALSE,2,19
ORD908,Pizza Hut,"Atlanta, GA",2026-04-01,20:15:00,2026-04-01,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,April,Online,9.60,20.40,FALSE,1,20
ORD909,Papa John's,"Omaha, NE",2026-04-02,18:30:00,2026-04-02,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,April,Online,12.00,18.00,FALSE,2,18
ORD910,Little Caesars,"Louisville, KY",2026-04-03,19:45:00,2026-04-03,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,April,Online,14.40,15.60,FALSE,3,19
ORD911,Marco's Pizza,"Milwaukee, WI",2026-04-04,20:00:00,2026-04-04,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,April,Offline,10.80,19.20,FALSE,2,20
ORD912,Domino's,"Albuquerque, NM",2026-04-05,19:15:00,2026-04-05,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,April,Online,13.20,16.80,FALSE,2,19
ORD913,Pizza Hut,"Atlanta, GA",2026-04-06,20:30:00,2026-04-06,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,April,Online,9.60,20.40,FALSE,1,20
ORD914,Papa John's,"Omaha, NE",2026-04-07,18:00:00,2026-04-07,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,April,Online,12.00,18.00,FALSE,2,18
ORD915,Little Caesars,"Louisville, KY",2026-04-08,19:15:00,2026-04-08,19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,April,Online,14.40,15.60,FALSE,3,19
ORD916,Marco's Pizza,"Milwaukee, WI",2026-04-09,20:30:00,2026-04-09,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.80,19.20,FALSE,2,20
ORD917,Domino's,"Albuquerque, NM",2026-04-10,19:00:00,2026-04-10,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,April,Online,13.20,16.80,FALSE,2,19
ORD918,Pizza Hut,"Atlanta, GA",2026-04-11,20:15:00,2026-04-11,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,April,Online,9.60,20.40,FALSE,1,20
ORD919,Papa John's,"Omaha, NE",2026-04-12,18:30:00,2026-04-12,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,TRUE,0.600000000,April,Online,12.00,18.00,FALSE,2,18
ORD920,Little Caesars,"Louisville, KY",2026-04-13,19:45:00,2026-04-13,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,April,Online,14.40,15.60,FALSE,3,19
ORD921,Marco's Pizza,"Milwaukee, WI",2026-04-14,20:00:00,2026-04-14,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.80,19.20,FALSE,2,20
ORD922,Papa John's,"Omaha, NE",2026-04-15,18:00:00,2026-04-15,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,TRUE,FALSE,0.600000000,April,Online,12.00,18.00,FALSE,2,18
ORD923,Little Caesars,"Louisville, KY",2026-04-16,19:15:00,2026-04-16,19:45:00,30,XL,Cheese Burst,5,6.0,High,Card,TRUE,FALSE,0.833333333,April,Online,14.40,15.60,FALSE,3,19
ORD924,Marco's Pizza,"Milwaukee, WI",2026-04-17,20:30:00,2026-04-17,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.80,19.20,FALSE,2,20
ORD925,Domino's,"Albuquerque, NM",2026-04-18,19:00:00,2026-04-18,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,April,Online,13.20,16.80,FALSE,2,19
ORD926,Pizza Hut,"Atlanta, GA",2026-04-19,20:15:00,2026-04-19,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,April,Online,9.60,20.40,FALSE,1,20
ORD927,Papa John's,"Omaha, NE",2026-04-20,18:30:00,2026-04-20,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,April,Online,12.00,18.00,FALSE,2,18
ORD928,Little Caesars,"Louisville, KY",2026-04-21,19:45:00,2026-04-21,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,April,Online,14.40,15.60,FALSE,3,19
ORD929,Marco's Pizza,"Milwaukee, WI",2026-04-22,20:00:00,2026-04-22,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.80,19.20,FALSE,2,20
ORD930,Domino's,"Albuquerque, NM",2026-04-23,19:15:00,2026-04-23,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,April,Online,13.20,16.80,FALSE,2,19
ORD931,Pizza Hut,"Atlanta, GA",2026-04-24,20:30:00,2026-04-24,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,April,Online,9.60,20.40,FALSE,1,20
ORD932,Papa John's,"Omaha, NE",2026-04-25,18:00:00,2026-04-25,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,TRUE,0.600000000,April,Online,12.00,18.00,FALSE,2,18
ORD933,Little Caesars,"Louisville, KY",2026-04-26,19:15:00,2026-04-26,19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,TRUE,0.833333333,April,Online,14.40,15.60,FALSE,3,19
ORD934,Marco's Pizza,"Milwaukee, WI",2026-04-27,20:30:00,2026-04-27,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.80,19.20,FALSE,2,20
ORD935,Domino's,"Albuquerque, NM",2026-04-28,19:00:00,2026-04-28,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,April,Online,13.20,16.80,FALSE,2,19
ORD936,Pizza Hut,"Atlanta, GA",2026-04-29,20:15:00,2026-04-29,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,April,Online,9.60,20.40,FALSE,1,20
ORD937,Papa John's,"Omaha, NE",2026-04-30,18:30:00,2026-04-30,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,April,Online,12.00,18.00,FALSE,2,18
ORD938,Little Caesars,"Louisville, KY",2026-05-01,19:45:00,2026-05-01,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.40,15.60,FALSE,3,19
ORD939,Marco's Pizza,"Milwaukee, WI",2026-05-02,20:00:00,2026-05-02,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,May,Offline,10.80,19.20,FALSE,2,20
ORD940,Domino's,"Albuquerque, NM",2026-05-03,19:15:00,2026-05-03,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,May,Online,13.20,16.80,FALSE,2,19
ORD941,Pizza Hut,"Atlanta, GA",2026-05-04,20:30:00,2026-05-04,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,May,Online,9.60,20.40,FALSE,1,20
ORD942,Papa John's,"Omaha, NE",2026-05-05,18:00:00,2026-05-05,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,May,Online,12.00,18.00,FALSE,2,18
ORD943,Little Caesars,"Louisville, KY",2026-05-06,19:15:00,2026-05-06,19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.40,15.60,FALSE,3,19
ORD944,Marco's Pizza,"Milwaukee, WI",2026-05-07,20:30:00,2026-05-07,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.80,19.20,FALSE,2,20
ORD945,Domino's,"Albuquerque, NM",2026-05-08,19:00:00,2026-05-08,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,May,Online,13.20,16.80,FALSE,2,19
ORD946,Pizza Hut,"Atlanta, GA",2026-05-09,20:15:00,2026-05-09,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,May,Online,9.60,20.40,FALSE,1,20
ORD947,Papa John's,"Omaha, NE",2026-05-10,18:30:00,2026-05-10,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,TRUE,0.600000000,May,Online,12.00,18.00,FALSE,2,18
ORD948,Little Caesars,"Louisville, KY",2026-05-11,19:45:00,2026-05-11,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.40,15.60,FALSE,3,19
ORD949,Marco's Pizza,"Milwaukee, WI",2026-05-12,20:00:00,2026-05-12,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.80,19.20,FALSE,2,20
ORD950,Papa John's,"Omaha, NE",2026-05-13,18:00:00,2026-05-13,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,TRUE,FALSE,0.600000000,May,Online,12.00,18.00,FALSE,2,18
ORD951,Little Caesars,"Louisville, KY",2026-05-14,19:15:00,2026-05-14,19:45:00,30,XL,Cheese Burst,5,6.0,High,Card,TRUE,FALSE,0.833333333,May,Online,14.40,15.60,FALSE,3,19
ORD952,Marco's Pizza,"Milwaukee, WI",2026-05-15,20:30:00,2026-05-15,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.80,19.20,FALSE,2,20
ORD953,Domino's,"Albuquerque, NM",2026-05-16,19:00:00,2026-05-16,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,May,Online,13.20,16.80,FALSE,2,19
ORD954,Pizza Hut,"Atlanta, GA",2026-05-17,20:15:00,2026-05-17,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,May,Online,9.60,20.40,FALSE,1,20
ORD955,Papa John's,"Omaha, NE",2026-05-18,18:30:00,2026-05-18,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,May,Online,12.00,18.00,FALSE,2,18
ORD956,Little Caesars,"Louisville, KY",2026-05-19,19:45:00,2026-05-19,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.40,15.60,FALSE,3,19
ORD957,Marco's Pizza,"Milwaukee, WI",2026-05-20,20:00:00,2026-05-20,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.80,19.20,FALSE,2,20
ORD958,Domino's,"Albuquerque, NM",2026-05-21,19:15:00,2026-05-21,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,May,Online,13.20,16.80,FALSE,2,19
ORD959,Pizza Hut,"Atlanta, GA",2026-05-22,20:30:00,2026-05-22,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,May,Online,9.60,20.40,FALSE,1,20
ORD960,Papa John's,"Omaha, NE",2026-05-23,18:00:00,2026-05-23,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,TRUE,TRUE,0.600000000,May,Online,12.00,18.00,FALSE,2,18
ORD961,Little Caesars,"Louisville, KY",2026-05-24,19:15:00,2026-05-24,19:45:00,30,XL,Cheese Burst,5,6.0,High,Card,TRUE,TRUE,0.833333333,May,Online,14.40,15.60,FALSE,3,19
ORD962,Marco's Pizza,"Milwaukee, WI",2026-05-25,20:30:00,2026-05-25,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.80,19.20,FALSE,2,20
ORD963,Domino's,"Albuquerque, NM",2026-05-26,19:00:00,2026-05-26,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,May,Online,13.20,16.80,FALSE,2,19
ORD964,Pizza Hut,"Atlanta, GA",2026-05-27,20:15:00,2026-05-27,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,May,Online,9.60,20.40,FALSE,1,20
ORD965,Papa John's,"Omaha, NE",2026-05-28,18:30:00,2026-05-28,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,May,Online,12.00,18.00,FALSE,2,18
ORD966,Little Caesars,"Louisville, KY",2026-05-29,19:45:00,2026-05-29,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.40,15.60,FALSE,3,19
ORD967,Marco's Pizza,"Milwaukee, WI",2026-05-30,20:00:00,2026-05-30,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,May,Offline,10.80,19.20,FALSE,2,20
ORD968,Domino's,"Albuquerque, NM",2026-05-31,19:15:00,2026-05-31,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,May,Online,13.20,16.80,FALSE,2,19
ORD969,Pizza Hut,"Atlanta, GA",2026-06-01,20:30:00,2026-06-01,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,June,Online,9.60,20.40,FALSE,1,20
ORD970,Papa John's,"Omaha, NE",2026-06-02,18:00:00,2026-06-02,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,TRUE,FALSE,0.600000000,June,Online,12.00,18.00,FALSE,2,18
ORD971,Little Caesars,"Louisville, KY",2026-06-03,19:15:00,2026-06-03,19:45:00,30,XL,Cheese Burst,5,6.0,High,Card,TRUE,FALSE,0.833333333,June,Online,14.40,15.60,FALSE,3,19
ORD972,Marco's Pizza,"Milwaukee, WI",2026-06-04,20:30:00,2026-06-04,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.80,19.20,FALSE,2,20
ORD973,Domino's,"Albuquerque, NM",2026-06-05,19:00:00,2026-06-05,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,June,Online,13.20,16.80,FALSE,2,19
ORD974,Pizza Hut,"Atlanta, GA",2026-06-06,20:15:00,2026-06-06,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,June,Online,9.60,20.40,FALSE,1,20
ORD975,Papa John's,"Omaha, NE",2026-06-07,18:30:00,2026-06-07,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,TRUE,0.600000000,June,Online,12.00,18.00,FALSE,2,18
ORD976,Little Caesars,"Louisville, KY",2026-06-08,19:45:00,2026-06-08,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,June,Online,14.40,15.60,FALSE,3,19
ORD977,Marco's Pizza,"Milwaukee, WI",2026-06-09,20:00:00,2026-06-09,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.80,19.20,FALSE,2,20
ORD978,Papa John's,"Omaha, NE",2026-06-10,18:00:00,2026-06-10,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,TRUE,FALSE,0.600000000,June,Online,12.00,18.00,FALSE,2,18
ORD979,Little Caesars,"Louisville, KY",2026-06-11,19:15:00,2026-06-11,19:45:00,30,XL,Cheese Burst,5,6.0,High,Card,TRUE,FALSE,0.833333333,June,Online,14.40,15.60,FALSE,3,19
ORD980,Marco's Pizza,"Milwaukee, WI",2026-06-12,20:30:00,2026-06-12,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.80,19.20,FALSE,2,20
ORD981,Domino's,"Albuquerque, NM",2026-06-13,19:00:00,2026-06-13,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,June,Online,13.20,16.80,FALSE,2,19
ORD982,Pizza Hut,"Atlanta, GA",2026-06-14,20:15:00,2026-06-14,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,June,Online,9.60,20.40,FALSE,1,20
ORD983,Papa John's,"Omaha, NE",2026-06-15,18:30:00,2026-06-15,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,June,Online,12.00,18.00,FALSE,2,18
ORD984,Little Caesars,"Louisville, KY",2026-06-16,19:45:00,2026-06-16,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,June,Online,14.40,15.60,FALSE,3,19
ORD985,Marco's Pizza,"Milwaukee, WI",2026-06-17,20:00:00,2026-06-17,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.80,19.20,FALSE,2,20
ORD986,Domino's,"Albuquerque, NM",2026-06-18,19:15:00,2026-06-18,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,June,Online,13.20,16.80,FALSE,2,19
ORD987,Pizza Hut,"Atlanta, GA",2026-06-19,20:30:00,2026-06-19,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,June,Online,9.60,20.40,FALSE,1,20
ORD988,Papa John's,"Omaha, NE",2026-06-20,18:00:00,2026-06-20,18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,TRUE,TRUE,0.600000000,June,Online,12.00,18.00,FALSE,2,18
ORD989,Little Caesars,"Louisville, KY",2026-06-21,19:15:00,2026-06-21,19:45:00,30,XL,Cheese Burst,5,6.0,High,Card,TRUE,TRUE,0.833333333,June,Online,14.40,15.60,FALSE,3,19
ORD990,Marco's Pizza,"Milwaukee, WI",2026-06-22,20:30:00,2026-06-22,21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.80,19.20,FALSE,2,20
ORD991,Domino's,"Albuquerque, NM",2026-06-23,19:00:00,2026-06-23,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,June,Online,13.20,16.80,FALSE,2,19
ORD992,Pizza Hut,"Atlanta, GA",2026-06-24,20:15:00,2026-06-24,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,June,Online,9.60,20.40,FALSE,1,20
ORD993,Papa John's,"Omaha, NE",2026-06-25,18:30:00,2026-06-25,19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,June,Online,12.00,18.00,FALSE,2,18
ORD994,Little Caesars,"Louisville, KY",2026-06-26,19:45:00,2026-06-26,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,June,Online,14.40,15.60,FALSE,3,19
ORD995,Marco's Pizza,"Milwaukee, WI",2026-06-27,20:00:00,2026-06-27,20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,June,Offline,10.80,19.20,FALSE,2,20
ORD996,Domino's,"Albuquerque, NM",2026-06-28,19:15:00,2026-06-28,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,June,Online,13.20,16.80,FALSE,2,19
